VEG_ID,SA_VEG_ID,VG_GEN_STR,VG_STR_FOR,BROAD_DESC,DOMSP_GENSTR,DETSP_DOM,ALLIANCE,DOMSP_LAY,SA_VEG_DESCRIPTION,ENVIRONMENTAL_DESCRIPTION,MVG_NO,MVS_NO,MVG_NAME,MVS_NAME
1090.000000000000000,GV0011,mallee woodland,mid mallee woodland,Eucalyptus mallee forest and mallee woodland,Eucalyptus oleosa ssp. oleosa mallee woodland,Eucalyptus oleosa ssp. oleosa+/-Eucalyptus brachycalyx+/-Eucalyptus concinna mid mallee woodland,Eucalyptus oleosa ssp. oleosa mallee woodland over mid sparse shrubland and low sparse shrubland,Eucalyptus oleosa ssp. oleosa mid mallee woodland over Acacia nyssophylla mid sparse shrubland and Atriplex vesicaria ssp. (mixed) low sparse shrubland,"Eucalyptus oleosa ssp. oleosa, +/-Eucalyptus brachycalyx, +/-Eucalyptus concinna mid mallee woodland over +/-Acacia nyssophylla, +/-Cratystylis conocephala mid sparse shrubland over Atriplex vesicaria ssp., Maireana radiata, Maireana pentatropis low sparse shrubland",Dune / consolidated dune to swale; sand; dunefield,14,55,Mallee Woodland and Shrubland,Mallee with an open shrubby understorey
1091.000000000000000,GV0012,mallee woodland,mid mallee woodland,Eucalyptus mallee forest and mallee woodland,Eucalyptus yumbarrana ssp. yumbarrana mallee woodland,+/-Eucalyptus yumbarrana ssp. yumbarrana+/-Eucalyptus gracilis+/-Eucalyptus brachycalyx+/-Eucalyptus concinna mid mallee woodland,Eucalyptus yumbarrana ssp. yumbarrana mallee woodland over mid sparse shrubland and mid open hummock grassland,Eucalyptus yumbarrana ssp. yumbarrana mid mallee woodland over Melaleuca eleuterostachya mid sparse shrubland and Triodia sp. mid open hummock grassland,"+/-Eucalyptus yumbarrana ssp. yumbarrana, +/-Eucalyptus gracilis, +/-Eucalyptus brachycalyx, +/-Eucalyptus concinna mid mallee woodland over Melaleuca eleuterostachya, +/-Hakea francisiana, +/-Eremophila scoparia mid sparse shrubland over Triodia sp., +/-Westringia rigida mid open hummock grassland",Sandy plain to swale; sandy loam; dunefield,14,27,Mallee Woodland and Shrubland,Mallee with hummock grass
1092.000000000000000,GV0013,mallee woodland,mid mallee woodland,Eucalyptus mallee forest and mallee woodland,Eucalyptus oleosa ssp. mallee woodland,Eucalyptus oleosa ssp.+/-Eucalyptus gracilis mid mallee woodland,Eucalyptus oleosa ssp. mallee woodland over tall sparse shrubland and low sparse shrubland,Eucalyptus oleosa ssp. mid mallee woodland over Eremophila scoparia tall sparse shrubland and  low sparse shrubland,"Eucalyptus oleosa ssp., +/-Eucalyptus gracilis mid mallee woodland over Eremophila scoparia, +/-Melaleuca pauperiflora ssp. mutica tall sparse shrubland over Olearia muelleri, Rhagodia crassifolia, +/-Atriplex vesicaria ssp. low sparse shrubland",Dune crest to interdune corridor; sand; consolidated dunefield,14,55,Mallee Woodland and Shrubland,Mallee with an open shrubby understorey
1093.000000000000000,GV0014,shrubland >1m,tall sparse shrubland,Acacia shrubland,Acacia aneura complex shrubland >1m,Acacia aneura complex tall sparse shrubland,Acacia aneura complex shrubland >1m over low sparse tussock grassland,Acacia aneura complex tall sparse shrubland over Eremophila latrobei ssp. glabra mid sparse shrubland and Eriachne mucronata low sparse tussock grassland,"Acacia aneura complex tall sparse shrubland over Eremophila latrobei ssp. glabra over Eriachne mucronata, Eragrostis eriopoda, +/-Monachather paradoxus low sparse tussock grassland",Interdune corridor; sandy loam; dunefield; found on buchshot,16,20,Acacia Shrubland,Mulga (Acacia aneura) woodlands and tall shrublands with tussock grass
1094.000000000000000,GV0015,shrubland >1m,tall open shrubland,Acacia shrubland,Acacia ligulata shrubland >1m,Acacia ligulata+/-Dodonaea viscosa ssp. angustissima+/-Acacia ramulosa var. tall open shrubland,Acacia ligulata shrubland >1m over low sparse tussock grassland,Acacia ligulata tall open shrubland over Aristida holathera var. holathera low sparse tussock grassland,"Acacia ligulata, +/-Dodonaea viscosa ssp. angustissima, +/-Acacia ramulosa var. tall open shrubland over +/-Aristida holathera var. holathera, +/-Aristida contorta low sparse tussock grassland",Plain; skeletal soil; dunefield,16,21,Acacia Shrubland,Other Acacia tall open shrublands and shrublands
1095.000000000000000,GV0016,shrubland <1m,low open shrubland,chenopod shrubland,Atriplex vesicaria ssp. shrubland <1m,Atriplex vesicaria ssp.+/-Hemichroa diandra+/-Tecticornia sp. low open shrubland,emergent mid sparse shrubland over Atriplex vesicaria ssp. shrubland <1m,emergent Melaleuca nanophylla mid sparse shrubland over Atriplex vesicaria ssp. low open shrubland,"emergent +/-Melaleuca nanophylla mid sparse shrubland over Atriplex vesicaria ssp., +/-Hemichroa diandra, +/-Tecticornia sp. low open shrubland","dry waterbodies, playa / pan and associated gypsiferous lunettes",22,31,"Chenopod Shrub, Samphire Shrub and Forbland",Chenopod shrublands
1096.000000000000000,GV0017,shrubland >1m,tall sparse shrubland,shrubland >1m,Dodonaea viscosa ssp. angustissima shrubland >1m,Dodonaea viscosa ssp. angustissima+/-Acacia oswaldii tall sparse shrubland,emergent low open woodland over Dodonaea viscosa ssp. angustissima shrubland >1m and low open tussock grassland,"emergent Myoporum platycarpum ssp. platycarpum,Alectryon oleifolius ssp. canescens low open woodland over Dodonaea viscosa ssp. angustissima tall sparse shrubland and Austrostipa nitida (mixed) low open tussock grassland","emergent +/-Myoporum platycarpum ssp. platycarpum, +/-Alectryon oleifolius ssp. canescens low open woodland over Dodonaea viscosa ssp. angustissima, +/-Acacia oswaldii tall sparse shrubland over Austrostipa nitida, Atriplex vesicaria ssp., Aristida contorta low open tussock grassland",Closed depression; sandy loam; flood plain,17,32,Other Shrublands,Other shrublands
1097.000000000000000,GV0018,shrubland <1m,low open shrubland,samphire shrubland,"Tecticornia sp.,Atriplex vesicaria ssp. shrubland <1m","Tecticornia sp.,Atriplex vesicaria ssp. low open shrubland","Tecticornia sp.,Atriplex vesicaria ssp. shrubland <1m","Tecticornia sp.,Atriplex vesicaria ssp. low open shrubland over Hemichroa diandra (mixed) low sparse shrubland","Tecticornia sp., Atriplex vesicaria ssp. low open shrubland over +/-Hemichroa diandra, +/-Maireana oppositifolia",Plain; sand; dunefield,22,39,"Chenopod Shrub, Samphire Shrub and Forbland","Mixed chenopod, samphire or forblands"
1098.000000000000000,GV0019,shrubland <1m,low open shrubland,chenopod shrubland,Salsola tragus (mixed) shrubland <1m,Salsola tragus+/-Eriochiton sclerolaenoides+/-Sclerolaena obliquicuspis+/-Sclerolaena diacantha+/-Austrostipa nitida+/-Enneapogon avenaceus low open shrubland,emergent low open woodland over Salsola tragus (mixed) shrubland <1m,emergent Acacia tetragonophylla (mixed) low open woodland over Salsola tragus (mixed) low open shrubland,"emergent +/-Acacia tetragonophylla, +/-Alectryon oleifolius ssp. canescens, +/-Pittosporum angustifolium low open woodland over Salsola tragus, +/-Eriochiton sclerolaenoides, +/-Sclerolaena obliquicuspis, +/-Sclerolaena diacantha, +/-Austrostipa nitida, +/-Enneapogon avenaceus low open shrubland",Playa / pan;consolidated dunefield,22,31,"Chenopod Shrub, Samphire Shrub and Forbland",Chenopod shrublands
1099.000000000000000,GV0020,shrubland <1m,low shrubland,chenopod shrubland,Sclerolaena diacantha shrubland <1m,"Sclerolaena diacantha,Salsola tragus,Enneapogon avenaceus low shrubland",emergent low open woodland over Sclerolaena diacantha shrubland <1m,emergent Acacia aneura complex low open woodland over Sclerolaena diacantha low shrubland,"emergent Acacia aneura complex low open woodland over Sclerolaena diacantha, Salsola tragus, Enneapogon avenaceus low shrubland",Plain; sandy loam; plain,22,31,"Chenopod Shrub, Samphire Shrub and Forbland",Chenopod shrublands
1100.000000000000000,GV0021,shrubland >1m,mid open shrubland,shrubland >1m,Senna artemisioides ssp. petiolaris shrubland >1m,Senna artemisioides ssp. petiolaris+/-Senna artemisioides ssp. X coriacea mid open shrubland,emergent low open woodland over Senna artemisioides ssp. petiolaris shrubland >1m and low sparse shrubland,"emergent Acacia oswaldii,Pittosporum angustifolium low open woodland over Senna artemisioides ssp. petiolaris mid open shrubland and Atriplex vesicaria ssp. low sparse shrubland","emergent +/-Acacia oswaldii, +/-Pittosporum angustifolium low open woodland over Senna artemisioides ssp. petiolaris, +/-Senna artemisioides ssp. coriacea mid open shrubland over +/-Atriplex vesicaria ssp. low sparse shrubland",Plain; sand; sand plain,17,32,Other Shrublands,Other shrublands
1101.000000000000000,GC0010,shrubland <1m,low sparse shrubland,chenopod shrubland,"Atriplex vesicaria ssp.,Tecticornia tenuis shrubland <1m","Atriplex vesicaria ssp.,Tecticornia tenuis+/-Maireana pyramidata+/-Maireana astrotricha low sparse shrubland","Atriplex vesicaria ssp.,Tecticornia tenuis shrubland <1m","Atriplex vesicaria ssp.,Tecticornia tenuis low sparse shrubland over Sclerolaena ventricosa low shrubs","Atriplex vesicaria ssp., Tecticornia tenuis, +/-Maireana pyramidata, +/-Maireana astrotricha low sparse shrubland over Sclerolaena ventricosa, Minuria cunninghamii, Sclerolaena brachyptera, +/-Maireana appressa, +/-Sclerolaena divaricata",red duplex soils with gravel and stone on the surface ,22,39,"Chenopod Shrub, Samphire Shrub and Forbland","Mixed chenopod, samphire or forblands"
1102.000000000000000,EP2503,mallee woodland,mid mallee woodland,Eucalyptus mallee forest and mallee woodland,Eucalyptus gracilis mallee woodland,Eucalyptus gracilis+/-Eucalyptus oleosa ssp. oleosa mid mallee woodland,Eucalyptus gracilis mallee woodland over mid open shrubland,Eucalyptus gracilis mid mallee woodland over Cratystylis conocephala (mixed) mid open shrubland,"Eucalyptus gracilis, +/-Eucalyptus oleosa ssp. oleosa mid mallee woodland over Cratystylis conocephala, +/-Atriplex vesicaria ssp., +/-Olearia muelleri, +/-Maireana sedifolia mid open shrubland",Landforms are generally flat to gently undulating with underlying calcareous material and in general red sandy loam soils.,14,55,Mallee Woodland and Shrubland,Mallee with an open shrubby understorey
1103.000000000000000,GC0024,mallee woodland,mid mallee woodland,Eucalyptus mallee forest and mallee woodland,Eucalyptus concinna mallee woodland,Eucalyptus concinna+/-Eucalyptus leptophylla+/-Eucalyptus yumbarrana ssp.+/-Eucalyptus youngiana mid mallee woodland,Eucalyptus concinna mallee woodland over tall sparse shrubland and low open hummock grassland,Eucalyptus concinna mid mallee woodland over Dodonaea viscosa ssp. angustissima tall sparse shrubland and Triodia irritans low open hummock grassland,"Eucalyptus concinna, +/-Eucalyptus leptophylla, +/-Eucalyptus yumbarrana ssp., +/-Eucalyptus youngiana mid mallee woodland over Dodonaea viscosa ssp. angustissima, +/-Bossiaea walkeri, +/-Duboisia hopwoodii tall sparse shrubland over +/-Triodia irritans, +/-Triodia lanata, +/-Triodia scariosa low open hummock grassland",Dune / consolidated dune; sand; dunefield,14,27,Mallee Woodland and Shrubland,Mallee with hummock grass
1104.000000000000000,GC0025,shrubland >1m,mid shrubland,chenopod shrubland,Chenopodium nitrariaceum (mixed) shrubland >1m,+/-Chenopodium nitrariaceum+/-Muehlenbeckia florulenta+/-Eragrostis setifolia+/-Eragrostis australasica mid shrubland,Chenopodium nitrariaceum (mixed) shrubland >1m,Chenopodium nitrariaceum (mixed) mid shrubland,"+/-Chenopodium nitrariaceum, +/-Muehlenbeckia florulenta, +/-Eragrostis setifolia, +/-Eragrostis australasica mid shrubland",Unknown,22,31,"Chenopod Shrub, Samphire Shrub and Forbland",Chenopod shrublands
1105.000000000000000,SF0001,shrubland >1m,tall open shrubland,Acacia shrubland,Acacia ligulata shrubland >1m,"Acacia ligulata,Cassinia laevis,Olearia decurrens tall open shrubland",Acacia ligulata shrubland >1m,Acacia ligulata tall open shrubland,"Acacia ligulata, Cassinia laevis, Olearia decurrens tall open shrubland",Unknown,16,21,Acacia Shrubland,Other Acacia tall open shrublands and shrublands
1106.000000000000000,SF0002,shrubland >1m,mid open shrubland,Acacia shrubland,Acacia quornensis (mixed) shrubland >1m,"Acacia quornensis,Cassinia laevis,Dodonaea viscosa ssp. mid open shrubland",Acacia quornensis (mixed) shrubland >1m over hummock grasses,Acacia quornensis (mixed) mid open shrubland over Triodia sp. hummock grasses,"Acacia quornensis, Cassinia laevis, Dodonaea viscosa ssp. mid open shrubland over Triodia sp., +/-Xanthorrhoea quadrangulata hummock grasses",Unknown,16,23,Acacia Shrubland,Acacia (+/- low) open woodlands and shrublands with hummock grass
1107.000000000000000,SF0003,shrubland >1m,tall open shrubland,Acacia shrubland,Acacia victoriae ssp. shrubland >1m,Acacia victoriae ssp. tall open shrubland,Acacia victoriae ssp. shrubland >1m over tussock grasses,Acacia victoriae ssp. tall open shrubland over Austrostipa sp. (mixed) tussock grasses,"Acacia victoriae ssp. tall open shrubland over Austrostipa sp., Austrodanthonia caespitosa tussock grasses",Unknown,16,24,Acacia Shrubland,Acacia (+/- low) open woodlands and shrublands +/- tussock grass
1108.000000000000000,SF0004,woodland,mid woodland,Alectryon woodland and shrubland,Alectryon oleifolius ssp. canescens woodland,Alectryon oleifolius ssp. canescens mid woodland,Alectryon oleifolius ssp. canescens woodland,Alectryon oleifolius ssp. canescens mid woodland,Alectryon oleifolius ssp. canescens mid woodland,Unknown,10,16,Other Forests and Woodlands,Other forests and woodlands
1109.000000000000000,SF0005,woodland,low open woodland,Casuarina woodland,Allocasuarina verticillata woodland,Allocasuarina verticillata low open woodland,Allocasuarina verticillata woodland over tall open shrubland and hummock grasses,Allocasuarina verticillata low open woodland over Xanthorrhoea quadrangulata (mixed) tall open shrubland and Triodia sp. hummock grasses,"Allocasuarina verticillata low open woodland over Xanthorrhoea quadrangulata, Cassinia laevis tall open shrubland over Triodia sp. hummock grasses",Unknown,8,26,Casuarina Forest and Woodland,Casuarina and Allocasuarina forests and woodlands
1110.000000000000000,SF0008,woodland,low woodland,Callitris forest and woodland,Callitris glaucophylla woodland,Callitris glaucophylla+/-Callitris gracilis low woodland,Callitris glaucophylla woodland over shrubs and hummock grasses,Callitris glaucophylla low woodland over Cassinia laevis shrubs and Triodia sp. (mixed) hummock grasses,"Callitris glaucophylla, +/-Callitris gracilis low woodland over Cassinia laevis, +/-Acacia sp. shrubs over Triodia sp., Austrostipa sp. hummock grasses",Unknown,7,12,Callitris Forest and Woodlands,Callitris forests and woodlands
1111.000000000000000,SF0009,woodland,low woodland,Casuarina woodland,Casuarina pauper woodland,Casuarina pauper low woodland,Casuarina pauper woodland,Casuarina pauper low woodland,Casuarina pauper low woodland,Unknown,8,26,Casuarina Forest and Woodland,Casuarina and Allocasuarina forests and woodlands
1112.000000000000000,SF0011,woodland,mid woodland,Eucalyptus forest and woodland,Eucalyptus albens woodland,Eucalyptus albens mid woodland,Eucalyptus albens woodland,Eucalyptus albens mid woodland,Eucalyptus albens mid woodland,Unknown,5,9,Eucalyptus Woodland,Eucalyptus woodlands with a grassy understorey
1113.000000000000000,SF0012,woodland,low woodland,Eucalyptus forest and woodland,Eucalyptus camaldulensis ssp. woodland,Eucalyptus camaldulensis ssp.+/-Callitris glaucophylla low woodland,Eucalyptus camaldulensis ssp. woodland over shrubs,Eucalyptus camaldulensis ssp. low woodland over Cassinia laevis shrubs,"Eucalyptus camaldulensis ssp., +/-Callitris glaucophylla low woodland over Cassinia laevis shrubs",Unknown,5,8,Eucalyptus Woodland,Eucalyptus woodlands with a shrubby understorey
1114.000000000000000,SF0013,forest,mid open forest,Eucalyptus forest and woodland,Eucalyptus cladocalyx forest,Eucalyptus cladocalyx+/-Eucalyptus leucoxylon ssp. mid open forest,Eucalyptus cladocalyx forest over shrubs,Eucalyptus cladocalyx mid open forest over Allocasuarina verticillata trees and Cassinia laevis shrubs,"Eucalyptus cladocalyx, +/-Eucalyptus leucoxylon ssp. mid open forest over +/-Allocasuarina verticillata over +/-Cassinia laevis, +/-Xanthorrhoea quadrangulata shrubs",Unknown,3,4,Eucalyptus Open Forest,Eucalyptus forests with a shrubby understorey
1115.000000000000000,SF0014,woodland,mid woodland,Eucalyptus forest and woodland,Eucalyptus goniocalyx ssp. goniocalyx woodland,Eucalyptus goniocalyx ssp. goniocalyx+/-Eucalyptus cladocalyx mid woodland,Eucalyptus goniocalyx ssp. goniocalyx woodland over shrubs,Eucalyptus goniocalyx ssp. goniocalyx mid woodland over Xanthorrhoea quadrangulata (mixed) shrubs,"Eucalyptus goniocalyx ssp. goniocalyx, +/-Eucalyptus cladocalyx mid woodland over Xanthorrhoea quadrangulata, Cassinia laevis, +/-Exocarpos cupressiformis, +/-Bursaria spinosa ssp., +/-Pultenaea daphnoides shrubs",Unknown,5,8,Eucalyptus Woodland,Eucalyptus woodlands with a shrubby understorey
1116.000000000000000,SF0015,woodland,low woodland,Eucalyptus forest and woodland,Eucalyptus leucoxylon ssp. pruinosa woodland,Eucalyptus leucoxylon ssp. pruinosa low woodland,Eucalyptus leucoxylon ssp. pruinosa woodland over shrubs and hummock grasses,Eucalyptus leucoxylon ssp. pruinosa low woodland over Acacia quornensis (mixed) shrubs and  hummock grasses,"Eucalyptus leucoxylon ssp. pruinosa low woodland over +/-Acacia quornensis, +/-Cassinia laevis shrubs over Triodia sp. hummock grasses",Unknown,5,8,Eucalyptus Woodland,Eucalyptus woodlands with a shrubby understorey
1117.000000000000000,SF0016,woodland,low woodland,Eucalyptus forest and woodland,Eucalyptus microcarpa (mixed) woodland,Eucalyptus microcarpa low woodland,Eucalyptus microcarpa (mixed) woodland over shrubs and tussock grasses,Eucalyptus microcarpa (mixed) low woodland over Allocasuarina verticillata (mixed) shrubs and Austrostipa nodosa (mixed) tussock grasses,"Eucalyptus microcarpa low woodland over Allocasuarina verticillata, Xanthorrhoea quadrangulata, Cassinia laevis, +/-Bursaria spinosa ssp. spinosa shrubs over Austrostipa nodosa, Triodia irritans tussock grasses",Unknown,5,9,Eucalyptus Woodland,Eucalyptus woodlands with a grassy understorey
1118.000000000000000,SF0017,woodland,mid woodland,Eucalyptus forest and woodland,Eucalyptus odorata woodland,Eucalyptus odorata mid woodland,Eucalyptus odorata woodland over tussock grasses,Eucalyptus odorata mid woodland over Austrostipa sp. (mixed) tussock grasses,"Eucalyptus odorata mid woodland over Austrostipa sp., Austrodanthonia sp., Lepidosperma laterale tussock grasses",Unknown,5,9,Eucalyptus Woodland,Eucalyptus woodlands with a grassy understorey
1119.000000000000000,SF0018,forest,mid open forest,Eucalyptus forest and woodland,Eucalyptus odorata forest,"Eucalyptus odorata,Eucalyptus porosa mid open forest",Eucalyptus odorata forest,Eucalyptus odorata mid open forest,"Eucalyptus odorata, Eucalyptus porosa mid open forest",Unknown,3,5,Eucalyptus Open Forest,Eucalyptus forests with a grassy understorey
1120.000000000000000,SF0019,mallee woodland,mid mallee woodland,Eucalyptus mallee forest and mallee woodland,Eucalyptus odorata mallee woodland,"Eucalyptus odorata,Eucalyptus socialis ssp.+/-Eucalyptus porosa mid mallee woodland",Eucalyptus odorata mallee woodland over shrubs and hummock grasses,Eucalyptus odorata mid mallee woodland over Cassinia laevis shrubs and Triodia irritans hummock grasses,"Eucalyptus odorata, Eucalyptus socialis ssp., +/-Eucalyptus porosa mid mallee woodland over +/-Cassinia laevis shrubs over +/-Triodia irritans hummock grasses",Unknown,14,27,Mallee Woodland and Shrubland,Mallee with hummock grass
1121.000000000000000,SF0020,woodland,mid woodland,Eucalyptus forest and woodland,Eucalyptus porosa woodland,Eucalyptus porosa mid woodland,Eucalyptus porosa woodland over shrubs,Eucalyptus porosa mid woodland over Cassinia laevis shrubs,"Eucalyptus porosa mid woodland over Cassinia laevis, Olearia decurrens, +/-Acacia ligulata, +/-Acacia rupicola, +/-Acacia victoriae ssp., +/-Pimelea microcephala ssp. shrubs",Unknown,5,8,Eucalyptus Woodland,Eucalyptus woodlands with a shrubby understorey
1122.000000000000000,SF0021,mallee woodland,mid mallee woodland,Eucalyptus mallee forest and mallee woodland,Eucalyptus socialis ssp. mallee woodland,Eucalyptus socialis ssp.+/-Allocasuarina verticillata mid mallee woodland,Eucalyptus socialis ssp. mallee woodland over shrubs,Eucalyptus socialis ssp. mid mallee woodland over Cassinia laevis shrubs,"Eucalyptus socialis ssp., +/-Allocasuarina verticillata mid mallee woodland over Cassinia laevis, +/-Xanthorrhoea quadrangulata shrubs",Unknown,14,55,Mallee Woodland and Shrubland,Mallee with an open shrubby understorey
1123.000000000000000,SF0022,mallee woodland,mid mallee woodland,Eucalyptus mallee forest and mallee woodland,Eucalyptus socialis ssp. mallee woodland,"Eucalyptus socialis ssp.,Eucalyptus gracilis mid mallee woodland",Eucalyptus socialis ssp. mallee woodland over shrubs and tussock grasses,Eucalyptus socialis ssp. mid mallee woodland over Melaleuca lanceolata shrubs and Zygophyllum confluens (mixed) tussock grasses,"Eucalyptus socialis ssp., Eucalyptus gracilis mid mallee woodland over Melaleuca lanceolata shrubs over +/-Zygophyllum confluens, +/-Austrostipa sp. tussock grasses",Unknown,14,55,Mallee Woodland and Shrubland,Mallee with an open shrubby understorey
1124.000000000000000,SF0023,mallee woodland,mid mallee woodland,Eucalyptus mallee forest and mallee woodland,Eucalyptus socialis ssp. mallee woodland,"Eucalyptus socialis ssp.,Eucalyptus percostata,Callitris glaucophylla mid mallee woodland",Eucalyptus socialis ssp. mallee woodland over shrubs and hummock grasses,Eucalyptus socialis ssp. mid mallee woodland over Exocarpos sparteus shrubs and Triodia sp. hummock grasses,"Eucalyptus socialis ssp., Eucalyptus percostata, Callitris glaucophylla mid mallee woodland over Exocarpos sparteus, Acacia ligulata, Olearia decurrens shrubs over Triodia sp. hummock grasses",Unknown,14,27,Mallee Woodland and Shrubland,Mallee with hummock grass
1125.000000000000000,SF0026,shrubland >1m,tall shrubland,Melaleuca shrubland >1m,Melaleuca uncinata shrubland >1m,"Melaleuca uncinata,Acacia gracilifolia tall shrubland",Melaleuca uncinata shrubland >1m,Melaleuca uncinata tall shrubland,"Melaleuca uncinata, Acacia gracilifolia tall shrubland",Unknown,17,49,Other Shrublands,Melaleuca shrublands and open shrublands
1126.000000000000000,SF0030,shrubland <1m,low open shrubland,shrubland <1m,Rhagodia parabolica shrubland <1m,Rhagodia parabolica+/-Pimelea microcephala ssp. microcephala low open shrubland,Rhagodia parabolica shrubland <1m,Rhagodia parabolica low open shrubland over Austrostipa sp. tussock grasses,"Rhagodia parabolica, +/-Pimelea microcephala ssp. microcephala low open shrubland over +/-Austrostipa sp.",Unknown,17,32,Other Shrublands,Other shrublands
1127.000000000000000,SF0033,grassland,mid open tussock grassland,tussock grassland,Austrostipa sp. grassland,Austrostipa sp. mid open tussock grassland,Austrostipa sp. grassland,Austrostipa sp. mid open tussock grassland over Austrodanthonia sp. low open shrubland,Austrostipa sp. mid open tussock grassland over Austrodanthonia sp.,Unknown,19,36,Tussock Grassland,Temperate tussock grasslands
1128.000000000000000,SF0034,grassland,mid open hummock grassland,hummock grassland,Triodia irritans grassland,"Triodia irritans,Themeda triandra mid open hummock grassland",Triodia irritans grassland,Triodia irritans mid open hummock grassland over Brachyscome sp. (mixed) forbs,"Triodia irritans, Themeda triandra mid open hummock grassland over +/-Brachyscome sp., +/-Gonocarpus elatus",Unknown,20,33,Hummock Grassland,Arid and semi-arid hummock grasslands
1129.000000000000000,SF0037,shrubland >1m,mid shrubland,shrubland >1m,Zygophyllum confluens shrubland >1m,Zygophyllum confluens+/-Lycium australe+/-Lawrencia squamata+/-Eremophila alternifolia mid shrubland,Zygophyllum confluens shrubland >1m,Zygophyllum confluens mid shrubland over Austrostipa sp. tussock grasses,"Zygophyllum confluens, +/-Lycium australe, +/-Lawrencia squamata, +/-Eremophila alternifolia mid shrubland over Austrostipa sp.",Unknown,17,32,Other Shrublands,Other shrublands
1130.000000000000000,SF0038,grassland,mid open tussock grassland,tussock grassland,Austrodanthonia caespitosa grassland,Austrodanthonia caespitosa+/-Lomandra effusa+/-Austrostipa scabra ssp.+/-Triodia scariosa mid open tussock grassland,Austrodanthonia caespitosa grassland,Austrodanthonia caespitosa mid open tussock grassland,"Austrodanthonia caespitosa, +/-Lomandra effusa, +/-Austrostipa scabra ssp., +/-Triodia scariosa mid open tussock grassland",Unknown,19,36,Tussock Grassland,Temperate tussock grasslands
1131.000000000000000,SF0025,shrubland >1m,tall open shrubland,Melaleuca shrubland >1m,Melaleuca lanceolata shrubland >1m,Melaleuca lanceolata+/-Acacia calamifolia tall open shrubland,Melaleuca lanceolata shrubland >1m over low sparse tussock grassland,Melaleuca lanceolata tall open shrubland over Austrostipa sp. low sparse tussock grassland,"Melaleuca lanceolata, +/-Acacia calamifolia tall open shrubland over Austrostipa sp., Dodonaea baueri low sparse tussock grassland",Hills;sandy loam soil,17,49,Other Shrublands,Melaleuca shrublands and open shrublands
1132.000000000000000,KI3901,mallee forest,mid open mallee forest,Eucalyptus mallee forest and mallee woodland,Eucalyptus oleosa ssp. oleosa mallee forest,"Eucalyptus oleosa ssp. oleosa,Eucalyptus rugosa,Eucalyptus diversifolia ssp. diversifolia+/-Eucalyptus cneorifolia mid open mallee forest",Eucalyptus oleosa ssp. oleosa mallee forest over tall sparse shrubland and,Eucalyptus oleosa ssp. oleosa mid open mallee forest over Melaleuca lanceolata tall sparse shrubland and Acrotriche patula and Orthrosanthus multiflorus mid sparse forbland,"Eucalyptus oleosa ssp. oleosa, Eucalyptus rugosa, Eucalyptus diversifolia ssp. diversifolia, +/-Eucalyptus cneorifolia mid open mallee forest over Melaleuca lanceolata, +/-Melaleuca acuminata ssp. acuminata tall sparse shrubland over Acrotriche patula over +/-Orthrosanthus multiflorus mid sparse forbland","mainly alkaline rocky surfaces wih surface limestone reef rock outcrops common, coastal areas of rocky limestone provinces. Bare stony ground. ",14,55,Mallee Woodland and Shrubland,Mallee with an open shrubby understorey
1133.000000000000000,FW0001,grassland,low open tussock grassland,tussock grassland,"Austrostipa nitida,Austrodanthonia caespitosa grassland",Austrostipa nitida+/-Austrodanthonia caespitosa+/-Austrostipa eremophila+/-Austrostipa sp. low open tussock grassland,"Austrostipa nitida,Austrodanthonia caespitosa grassland","Austrostipa nitida,Austrodanthonia caespitosa low open tussock grassland over Trichanthodium skirrophorum,Carrichtera annua low open forbland","Austrostipa nitida, +/-Austrodanthonia caespitosa, +/-Austrostipa eremophila, +/-Austrostipa sp. low open tussock grassland over Trichanthodium skirrophorum, Carrichtera annua, +/-Goodenia pinnatifida, +/-Solanum hystrix, +/-Teucrium sessiliflorum","Plain, often with calcareous material present as pebble on soils ranging from Clayey Sand to Sandy Clay Loam.",19,36,Tussock Grassland,Temperate tussock grasslands
1134.000000000000000,FW0002,mallee woodland,mid mallee woodland,Eucalyptus mallee forest and mallee woodland,Eucalyptus yumbarrana ssp. yumbarrana mallee woodland,+/-Eucalyptus yumbarrana ssp. yumbarrana+/-Eucalyptus calcareana+/-Eucalyptus gracilis+/-Eucalyptus brachycalyx+/-Eucalyptus concinna mid mallee woodland,Eucalyptus yumbarrana ssp. yumbarrana mallee woodland over mid open shrubland and low open hummock grassland,"Eucalyptus yumbarrana ssp. yumbarrana mid mallee woodland over Melaleuca eleuterostachya mid open shrubland and Triodia scariosa,Triodia irritans low open hummock grassland","+/-Eucalyptus yumbarrana ssp. yumbarrana, +/-Eucalyptus calcareana, +/-Eucalyptus gracilis, +/-Eucalyptus brachycalyx, +/-Eucalyptus concinna mid mallee woodland over Melaleuca eleuterostachya, +/-Melaleuca lanceolata mid open shrubland over +/-Triodia scariosa, +/-Triodia irritans, +/-Dodonaea bursariifolia, +/-Gahnia lanigera low open hummock grassland","Consolidated dunefields with sand to sandy loam soils, dune crest and slope, no calcareous material present.",14,27,Mallee Woodland and Shrubland,Mallee with hummock grass
